EXPIRY_DT,STRIKE_PR,CLOSE
2026-06-30,12000.0,8690.0
2026-06-30,31500.0,18.55
2026-09-29,18000.0,7684.05
2026-09-29,27000.0,895.7
2026-12-29,22500.0,4860.75
2026-12-29,27000.0,1322.4
2027-06-29,19000.0,7800.0
2027-06-29,21000.0,3061.8
2028-06-27,19500.0,9209.1
2029-06-26,24000.0,8085.35
2030-12-31,19500.0,11601.15
2026-02-24,25600.0,415.45
2026-02-24,25450.0,518.05
2026-02-24,25050.0,860.6
2026-02-24,23800.0,2069.55
2026-02-10,24200.0,1616.5
2026-02-10,24600.0,1204.25
2026-02-10,25250.0,570.1
2026-02-10,26650.0,8.45
2026-02-10,27050.0,3.7
2026-02-10,27100.0,3.2
2026-02-10,27250.0,2.4
2026-02-10,27300.0,2.1
2026-02-17,23200.0,2635.45
2026-02-17,23700.0,2135.6
2026-02-17,24700.0,1150.25
2026-02-17,25150.0,725.35
2026-02-17,25350.0,531.45
2026-02-17,26100.0,104.8
2026-02-17,26550.0,27.65
2026-02-17,26700.0,18.5
2026-02-17,27400.0,4.7
2026-02-17,27450.0,4.4
2026-02-24,23100.0,2765.4
2026-02-24,23350.0,2502.7
2026-02-24,23600.0,2255.65
2030-06-25,27000.0,6972.5
2029-12-24,33000.0,3816.05
2029-12-24,30000.0,3400.0
2029-12-24,21000.0,9463.95
2029-06-26,27000.0,6570.4
2029-06-26,25500.0,5917.35
2028-06-27,22500.0,6796.05
2027-12-28,27000.0,2844.35
2027-12-28,22500.0,6183.0
2027-06-29,28500.0,1711.9
2027-06-29,27000.0,1932.5
2027-06-29,19500.0,8143.4
2026-12-29,33000.0,63.35
2026-09-29,34500.0,30.15
2026-06-30,24000.0,2521.75
2026-04-28,27500.0,132.05
2026-04-28,26900.0,239.05
2026-04-28,25450.0,988.2
2026-04-28,24600.0,1681.25
2026-04-28,24100.0,2120.25
2026-04-28,23850.0,2342.15
2026-04-28,23200.0,2949.25
2026-03-30,27200.0,75.5
2026-03-30,27000.0,104.7
2026-03-30,26000.0,444.35
2026-03-30,23900.0,2133.95
2026-03-30,23800.0,2191.15
2026-03-30,23700.0,2281.75
2026-03-30,23400.0,2615.05
2026-03-30,23350.0,2624.9
2026-03-30,20000.0,5883.9
2026-03-10,27300.0,65.55
2026-03-10,24900.0,1096.3
2026-03-10,24100.0,1798.75
2026-03-02,25950.0,275.85
2026-03-02,25800.0,349.05
2026-03-02,25600.0,488.6
2026-03-02,25100.0,872.4
2026-03-02,24650.0,1230.75
2026-03-02,24150.0,1325.15
2026-03-02,24100.0,1156.8
2026-03-02,23550.0,1663.35
