EXPIRY_DT,STRIKE_PR,CLOSE
2026-03-24,23400.0,119.5
2026-03-24,23350.0,136.6
2026-03-24,22850.0,408.3
2026-03-24,22200.0,947.95
2030-12-31,22500.0,9536.95
2030-12-31,19500.0,11601.15
2029-06-26,24000.0,8085.35
2028-06-27,19500.0,9209.1
2027-06-29,21000.0,3061.8
2027-06-29,19000.0,7800.0
2026-12-29,27000.0,356.75
2026-12-29,22500.0,4860.75
2026-09-29,27000.0,167.1
2026-09-29,18000.0,7684.05
2026-06-30,31500.0,8.65
2026-06-30,16500.0,9929.2
2026-06-30,12000.0,8690.0
2026-05-26,27150.0,29.55
2026-05-26,26750.0,33.6
2026-05-26,25650.0,96.15
2026-05-26,24950.0,196.8
2026-05-26,24300.0,391.1
2026-05-26,24250.0,426.65
2026-05-26,23800.0,606.75
2026-05-26,23700.0,654.65
2026-05-26,23600.0,701.2
2026-05-26,23050.0,1008.3
2026-05-26,23000.0,1054.95
2026-05-26,21800.0,2024.6
2026-05-26,21050.0,2715.7
2026-05-26,20850.0,4918.6
2026-04-28,27250.0,14.1
2026-04-28,27200.0,10.15
2026-04-28,26800.0,14.45
2026-04-28,26300.0,20.25
2026-04-28,25750.0,34.85
2026-04-28,25550.0,43.2
2026-04-28,25100.0,77.9
2026-04-28,24300.0,232.4
2026-04-28,23000.0,845.95
2026-04-28,22800.0,971.55
2026-04-28,22500.0,1174.25
2026-04-21,24500.0,136.5
2026-04-21,24350.0,207.65
2026-04-21,23850.0,389.75
2026-04-21,23500.0,483.4
2026-04-21,21700.0,2038.0
2026-04-21,21350.0,2378.7
2026-04-13,25900.0,13.5
2026-04-13,25550.0,19.25
2026-04-13,25500.0,21.25
2026-04-13,25300.0,27.6
2026-04-13,25050.0,38.0
2026-04-13,24400.0,106.3
2026-04-13,22750.0,1682.9
2026-04-13,22400.0,2015.6
2026-04-13,22100.0,2307.45
2026-04-07,26500.0,4.3
2026-04-07,25600.0,9.8
2026-04-07,25200.0,17.2
2026-04-07,24450.0,60.2
2026-04-07,23950.0,153.15
2026-04-07,23250.0,419.65
2026-04-07,22800.0,697.65
2026-04-07,22450.0,1068.3
2026-04-07,22400.0,1110.85
2026-04-07,21250.0,2182.3
2026-04-07,20850.0,2533.4
2026-03-30,31000.0,0.7
2026-03-30,27850.0,0.85
2026-03-30,27450.0,1.0
2026-03-30,26300.0,2.1
2026-03-30,25600.0,4.0
2026-03-30,24950.0,9.4
2026-03-30,24750.0,13.15
2026-03-30,24650.0,15.75
2026-03-30,24600.0,17.25
2026-03-30,24500.0,21.2
2026-03-30,23100.0,386.5
2026-03-30,21100.0,2422.45
2026-03-30,20950.0,2533.45
2026-03-24,25550.0,0.85
2026-03-24,25100.0,1.2
2026-03-24,24600.0,3.9
