EXPIRY_DT,STRIKE_PR,CLOSE
2026-04-28,24050.0,224.1
2026-03-24,20500.0,5354.35
2026-03-24,20850.0,5006.55
2026-03-24,21150.0,1389.1
2026-03-24,22000.0,565.95
2026-03-24,22050.0,523.0
2026-03-24,22250.0,365.4
2026-03-24,22500.0,203.2
2026-03-24,22700.0,112.9
2026-03-24,24600.0,1.25
2026-03-24,25100.0,0.8
2026-03-24,25450.0,0.8
2026-03-24,26350.0,0.55
2026-03-24,26500.0,0.5
2026-03-24,27000.0,0.5
2026-03-24,27350.0,0.5
2026-03-30,20000.0,2548.65
2026-03-30,20650.0,5500.95
2026-03-30,20800.0,5447.0
2026-03-30,21000.0,1591.45
2026-03-30,21450.0,1180.0
2026-03-30,21500.0,1145.6
2026-03-30,21700.0,995.45
2026-03-30,24150.0,20.05
2026-03-30,24600.0,10.05
2026-03-30,24850.0,7.35
2026-03-30,26650.0,1.8
2026-03-30,26750.0,1.8
2026-03-30,26900.0,1.7
2026-03-30,27350.0,1.3
2026-04-07,20850.0,1853.35
2026-04-07,21400.0,1396.9
2026-04-07,22400.0,647.0
2026-04-07,22450.0,606.55
2026-04-07,22600.0,528.85
2026-04-07,22900.0,381.35
2026-04-07,24650.0,28.6
2026-04-07,25150.0,17.6
2026-04-07,25450.0,12.75
2026-04-07,25800.0,8.35
2026-04-07,26100.0,7.0
2026-04-07,26200.0,5.9
2026-04-07,26450.0,6.1
2026-04-13,21050.0,1827.35
2026-04-13,21400.0,2998.6
2026-04-13,21450.0,2949.05
2026-04-13,21600.0,2800.4
2026-04-13,22600.0,634.4
2026-03-30,27050.0,1.65
2026-03-30,26800.0,1.8
2026-03-30,26700.0,2.05
2026-03-30,25900.0,2.75
2026-03-30,24550.0,10.6
2026-03-30,24500.0,11.6
2026-03-30,23650.0,53.3
2026-03-30,23100.0,165.95
2026-03-30,21800.0,907.35
2026-03-24,27450.0,0.45
2026-03-24,27400.0,0.4
2026-03-24,26700.0,0.45
2026-03-24,26600.0,0.5
2026-03-24,25950.0,0.55
2026-03-24,25600.0,0.8
2026-03-24,24550.0,1.4
2026-03-24,24500.0,1.5
2026-03-24,24450.0,1.65
2026-03-24,23550.0,9.1
2026-03-24,22650.0,134.15
2026-03-24,22300.0,332.35
2026-03-24,21700.0,817.55
2026-03-24,20650.0,5205.3
2026-05-26,24000.0,388.85
2026-03-30,27400.0,1.35
2026-03-30,28000.0,1.0
2026-04-07,20500.0,4498.2
2026-04-07,21850.0,2401.2
2026-04-07,21900.0,1000.65
2026-04-07,22750.0,451.1
2026-04-07,23600.0,154.2
2026-04-07,24000.0,82.1
2026-04-07,24600.0,30.0
2026-04-07,25350.0,12.65
2026-04-07,26150.0,6.85
2026-04-13,22300.0,2112.35
2026-04-13,22500.0,690.3
2026-04-13,22550.0,1871.7
2026-04-13,22900.0,483.0
2026-04-13,25150.0,32.05
2026-04-13,25600.0,20.1
2026-04-21,21950.0,1799.3
2026-04-21,22350.0,1431.5
2026-04-21,22600.0,1214.65
2026-04-21,22750.0,1090.95
2026-04-21,23000.0,540.2
2026-04-21,23250.0,621.05
2026-04-21,23300.0,422.8
2026-04-21,23450.0,597.65
2026-04-21,24350.0,207.65
2026-04-21,25200.0,55.15
2026-04-21,25250.0,50.45
2026-04-28,20500.0,4989.6
2026-04-28,22000.0,1203.3
2026-04-28,22800.0,721.8
2026-04-28,23150.0,541.2
2026-04-28,23400.0,434.85
2026-04-28,24450.0,139.8
2026-04-28,25000.0,70.65
2026-04-28,26150.0,25.5
2026-04-28,26450.0,18.0
2026-04-28,27300.0,11.8
2026-05-26,21800.0,2024.6
2026-05-26,23200.0,719.35
2026-05-26,23350.0,632.5
2026-05-26,23750.0,512.0
2026-05-26,23900.0,423.2
2026-05-26,24750.0,194.15
2026-05-26,25450.0,100.45
2026-05-26,25550.0,104.45
2026-05-26,27200.0,24.85
2026-06-30,28000.0,35.7
2026-09-29,34500.0,30.15
2026-12-29,19000.0,4700.0
2026-12-29,19500.0,7586.85
2026-12-29,22000.0,2389.85
2027-12-28,30000.0,595.95
2028-06-27,21000.0,5226.55
2028-06-27,33000.0,2004.15
2028-06-27,34500.0,1003.35
2028-12-26,33000.0,2477.5
2026-05-26,25850.0,73.5
2030-12-31,31500.0,4554.55
2030-06-25,31500.0,3984.8
2030-06-25,22500.0,9012.4
2030-06-25,19500.0,11140.25
2029-12-24,24000.0,7730.0
2029-06-26,31500.0,2878.65
2029-06-26,28500.0,4213.3
2028-12-26,31500.0,2327.6
2028-06-27,16500.0,11752.8
2027-12-28,26000.0,1750.0
2027-12-28,18000.0,6285.7
2027-06-29,31500.0,769.15
2027-06-29,19500.0,8143.4
2027-06-29,19000.0,7800.0
2027-06-29,16500.0,10867.2
2026-12-29,25000.0,795.85
2026-09-29,26000.0,264.55
2026-06-30,24000.0,520.45
2026-05-26,26700.0,34.0
2026-03-24,20750.0,5105.95
2026-03-24,21600.0,910.5
2026-03-24,21800.0,739.8
2026-03-24,22550.0,179.35
2026-03-24,24150.0,2.4
2026-03-24,25550.0,0.75
2026-03-24,25700.0,0.7
2026-03-24,25900.0,0.65
2026-03-24,26000.0,0.55
2026-03-30,21350.0,1804.65
2026-03-30,21750.0,944.5
2026-03-30,21950.0,836.3
2026-03-30,22200.0,613.1
2026-03-30,22250.0,579.4
2026-03-30,24100.0,21.8
2026-03-30,25600.0,3.15
2026-03-30,26100.0,2.45
2026-03-30,26300.0,2.1
2026-03-30,26500.0,2.05
2026-03-30,27000.0,1.6
2026-03-30,27200.0,1.55
2026-03-30,27300.0,1.5
2026-03-30,27700.0,1.05
2026-03-30,27900.0,0.9
2026-04-07,21300.0,1480.0
2026-04-07,23350.0,219.4
2026-04-07,23650.0,143.65
2026-04-07,24300.0,48.2
2026-04-07,24800.0,23.2
2026-04-07,25300.0,14.0
2026-04-07,25500.0,11.0
2026-04-07,26050.0,5.6
2026-04-13,20600.0,3793.05
2026-04-13,21250.0,1657.5
2026-04-13,22200.0,2209.65
2026-04-13,23100.0,392.95
2026-04-13,23250.0,330.9
2026-04-13,23400.0,285.9
2026-04-13,23450.0,270.2
2026-04-13,24650.0,54.15
2026-04-13,24800.0,45.55
2026-04-13,24850.0,40.0
2026-04-13,25050.0,32.1
2026-04-13,25100.0,33.1
2026-04-13,25400.0,25.2
2026-04-21,20550.0,3169.35
2026-04-21,20950.0,2772.95
2026-04-21,21050.0,2674.1
2026-04-21,22300.0,1476.25
2026-04-21,22500.0,1299.9
2026-04-21,22800.0,1050.95
2026-04-21,23650.0,486.6
2026-04-21,24100.0,288.4
2026-04-21,24400.0,193.8
2026-04-21,24500.0,102.05
2026-04-21,25100.0,86.05
2026-04-28,20950.0,2124.5
2026-04-28,21050.0,2552.35
2026-04-28,21550.0,2081.7
2026-04-28,21650.0,1940.45
2026-04-28,21700.0,1489.4
2026-04-28,22450.0,913.95
2026-04-28,23250.0,497.9
2026-04-28,24000.0,236.65
2026-04-28,24400.0,148.05
2026-04-28,24950.0,75.65
2026-05-26,20500.0,5262.5
2026-05-26,22800.0,930.4
2026-05-26,23150.0,789.9
2026-05-26,23300.0,668.15
2026-05-26,24150.0,363.2
2026-05-26,25000.0,154.9
2026-05-26,25500.0,96.15
2026-05-26,25750.0,80.1
2026-05-26,23550.0,581.6
2026-05-26,24550.0,239.3
2026-05-26,24700.0,208.05
2026-05-26,24800.0,189.1
2030-12-31,30000.0,5227.2
2030-12-31,16500.0,13763.55
2030-06-25,27000.0,6972.5
2030-06-25,25500.0,7070.45
2029-12-24,28500.0,4802.1
2029-06-26,27000.0,6570.4
2029-06-26,25500.0,5917.35
2028-06-27,22500.0,6796.05
2027-12-28,19500.0,8684.7
2026-12-29,33000.0,40.95
2026-12-29,27000.0,299.85
2026-09-29,25500.0,352.5
2026-09-29,24000.0,887.6
2026-06-30,23000.0,964.85
2026-05-26,27150.0,29.55
2026-05-26,26600.0,39.9
2026-05-26,26250.0,52.5
2026-05-26,26150.0,53.95
2026-05-26,25600.0,82.7
2026-05-26,25250.0,123.2
2026-03-24,21000.0,1494.4
2026-03-24,21300.0,1256.0
2026-03-24,21750.0,778.2
2026-03-24,22100.0,478.4
2026-03-24,23900.0,4.05
2026-03-24,24050.0,2.9
2026-03-24,24300.0,1.85
2026-03-24,25200.0,0.7
2026-03-24,26900.0,0.4
2026-03-24,26950.0,0.45
2026-03-30,20700.0,5545.45
2026-03-30,22600.0,376.85
2026-03-30,23050.0,182.45
2026-03-30,23150.0,151.8
2026-03-30,23400.0,91.25
2026-03-30,23500.0,73.3
2026-03-30,23550.0,66.05
2026-03-30,23950.0,29.1
2026-03-30,26250.0,2.2
2026-03-30,27150.0,1.35
2026-03-30,27600.0,1.05
2026-03-30,31000.0,0.6
2026-04-07,20800.0,4200.1
2026-04-07,21800.0,2567.55
