EXPIRY_DT,STRIKE_PR,CLOSE
2026-03-30,23000.0,2685.85
2026-03-17,27000.0,26.2
2026-03-17,26950.0,156.6
2026-03-17,25750.0,318.7
2026-03-17,25450.0,841.5
2026-03-17,25400.0,877.1
2026-03-17,25000.0,1052.25
2026-03-17,24850.0,1313.4
2026-03-17,24350.0,1763.1
2026-03-17,24150.0,1951.9
2026-03-10,27350.0,60.25
2026-03-10,26750.0,154.1
2026-03-10,25750.0,229.05
2026-03-10,25650.0,280.35
2026-03-10,25300.0,490.6
2026-03-10,24400.0,1522.75
2026-03-10,24350.0,1567.9
2026-03-10,24200.0,1705.5
2026-03-10,24150.0,1752.0
2026-03-02,27150.0,10.15
2026-03-02,26300.0,42.1
2026-03-02,25300.0,417.7
2026-03-02,25000.0,657.8
2026-03-02,24750.0,880.0
2026-03-02,23700.0,1880.8
2026-02-24,27800.0,2.85
2026-02-24,26800.0,9.6
2026-02-24,26000.0,49.3
2026-02-24,25900.0,66.15
2026-02-24,25750.0,103.65
2026-02-24,25550.0,185.85
2026-02-24,24750.0,812.35
2026-02-24,24500.0,1048.4
2026-02-24,24050.0,1525.2
2026-02-24,23950.0,1628.45
2026-02-17,26950.0,3.1
2026-02-17,26600.0,5.3
2026-02-17,26150.0,11.3
2026-02-17,25950.0,18.2
2026-02-17,25650.0,55.35
2026-02-17,24950.0,559.3
2026-02-17,24150.0,1827.85
2026-02-17,23100.0,2866.0
2026-02-17,23350.0,2608.85
2026-02-17,23400.0,2185.0
2026-02-17,23650.0,2317.3
2026-02-17,23750.0,2196.2
2026-02-17,23950.0,2016.9
2026-02-17,24250.0,1712.05
2026-02-17,24550.0,997.3
2026-02-17,24900.0,601.25
2026-02-17,25050.0,462.15
2026-02-17,25500.0,112.8
2026-02-17,26650.0,4.8
2026-02-17,26750.0,4.0
2026-02-17,27350.0,2.05
2026-02-24,24900.0,669.8
2026-02-24,25150.0,447.5
2026-02-24,26450.0,17.25
2026-02-24,26900.0,8.2
2026-02-24,27050.0,6.3
2026-02-24,27650.0,3.2
2026-03-02,23150.0,2752.35
2026-03-02,23850.0,1734.6
2026-03-02,24050.0,1540.05
2026-03-02,24850.0,790.35
2026-03-02,25750.0,164.05
2026-03-02,26150.0,60.65
2026-03-02,26350.0,37.55
2026-03-02,26700.0,19.65
2026-03-02,27000.0,12.45
2026-03-10,24250.0,1659.3
2026-03-10,24600.0,1346.2
2026-03-10,24750.0,1218.75
2026-03-10,25100.0,631.0
2026-03-10,25600.0,302.0
2026-03-10,26000.0,135.35
2026-03-10,26300.0,68.5
2026-03-10,26850.0,23.0
2026-03-17,26300.0,97.25
2026-03-17,27050.0,135.5
2026-03-17,27100.0,125.8
2026-03-17,27700.0,10.45
2026-03-30,22000.0,3671.9
2026-03-30,23150.0,2172.25
2026-03-30,23500.0,2210.4
2026-03-30,23950.0,2228.15
2026-03-30,24050.0,1955.3
2026-03-30,24700.0,1101.1
2026-03-30,24800.0,1026.75
2026-03-30,25000.0,867.7
2026-03-30,26350.0,137.75
2026-03-30,26750.0,66.65
2026-03-30,26800.0,60.1
2026-03-30,28050.0,13.55
2026-04-28,23300.0,2541.85
2026-04-28,23650.0,2232.25
2026-04-28,25800.0,534.95
2026-04-28,26050.0,414.3
2026-04-28,26200.0,340.5
2026-04-28,26350.0,295.0
2026-04-28,27350.0,65.8
2026-06-30,23000.0,3147.2
2026-06-30,25000.0,1450.5
2026-12-29,19000.0,6955.0
2026-12-29,30000.0,222.05
2028-06-27,25500.0,4676.6
2028-06-27,33000.0,2004.15
2028-12-26,28500.0,3608.65
2029-06-26,30000.0,5268.4
2029-12-24,31500.0,3429.3
2030-06-25,24000.0,8591.55
2026-03-10,26400.0,53.7
2026-03-10,26900.0,21.35
2026-03-10,27700.0,32.35
2026-03-17,24550.0,1578.7
2026-03-17,25350.0,914.55
2026-03-17,25550.0,772.6
2026-03-17,25700.0,307.95
2030-12-31,22500.0,9536.95
2030-12-31,19500.0,11601.15
2029-06-26,24000.0,8085.35
2028-06-27,19500.0,9209.1
2027-06-29,21000.0,3061.8
2027-06-29,19000.0,7800.0
2026-12-29,27000.0,1136.2
2026-12-29,22500.0,4860.75
2026-09-29,27000.0,727.65
2026-09-29,18000.0,7684.05
2026-06-30,31500.0,18.55
2026-06-30,12000.0,8690.0
2026-04-28,27250.0,169.3
2026-04-28,27200.0,177.7
2026-04-28,26800.0,154.1
2026-04-28,26300.0,300.3
2026-04-28,25750.0,601.65
2026-04-28,25550.0,677.45
2026-04-28,25100.0,973.4
2026-04-28,24300.0,1973.2
2026-03-30,31000.0,3.3
2026-03-30,27850.0,15.05
2026-03-30,27450.0,29.95
2026-03-30,26300.0,150.6
2026-03-30,25600.0,448.65
2026-03-30,24950.0,931.4
2026-03-30,24750.0,1115.45
2026-03-30,24650.0,1157.95
2026-03-30,24600.0,1206.55
2026-03-30,24500.0,1281.6
2026-03-30,23100.0,2573.2
2026-03-17,27550.0,61.4
2026-03-17,27200.0,108.1
2026-03-17,26900.0,168.1
2026-03-17,26650.0,235.65
2026-03-17,26400.0,322.0
2026-03-17,26250.0,383.55
2026-03-17,26050.0,477.65
2026-03-17,25150.0,1066.05
2026-03-17,24650.0,1488.6
2026-03-17,24300.0,1809.9
2026-03-10,27200.0,12.85
2026-03-10,26950.0,17.75
2026-03-10,26800.0,143.35
2026-03-10,26250.0,77.15
2026-03-10,25800.0,207.45
2026-03-10,23900.0,1988.3
2026-03-02,27350.0,6.25
2026-03-02,26450.0,29.8
2026-03-02,26400.0,33.05
2026-03-02,26250.0,46.8
2026-03-02,25550.0,255.2
2026-03-02,25350.0,381.35
2026-03-02,25200.0,488.05
2026-03-02,24550.0,1054.65
2026-03-02,24500.0,1096.05
2026-03-02,24400.0,1206.2
2026-03-02,23800.0,1793.2
2026-03-02,23650.0,1933.15
2026-02-24,25350.0,304.7
2026-02-24,25000.0,580.25
2026-02-24,24250.0,1309.35
2026-02-24,23400.0,2117.15
2026-02-17,27050.0,2.7
2026-02-17,27000.0,2.95
2026-02-17,26800.0,3.7
2026-02-17,26500.0,6.2
2026-02-17,25600.0,70.6
2026-02-17,25400.0,172.05
2026-02-17,25250.0,285.7
2026-02-17,23800.0,1765.0
2026-02-17,23500.0,1999.6
2026-03-30,21000.0,4660.1
2026-03-17,26800.0,192.9
2026-03-17,25650.0,706.9
2026-03-17,24750.0,1400.1
2026-03-17,24450.0,1670.25
2026-03-10,27150.0,12.95
2026-03-30,26600.0,87.25
2026-03-30,26950.0,46.4
2026-03-30,27150.0,33.45
2026-03-30,27300.0,27.0
2026-03-30,27800.0,15.2
2026-04-28,24400.0,1516.0
2026-04-28,24850.0,1172.55
2026-04-28,25150.0,956.35
2026-04-28,25300.0,843.3
2026-04-28,26100.0,379.35
2026-04-28,26400.0,265.5
2026-04-28,26450.0,256.65
2026-04-28,26750.0,171.0
2026-04-28,27000.0,113.65
2026-06-30,27000.0,340.55
2026-06-30,28500.0,407.5
2026-06-30,31000.0,18.4
2026-12-29,18000.0,4501.45
2027-06-29,18000.0,4066.45
2027-06-29,34500.0,304.2
2027-12-28,19500.0,8684.7
2027-12-28,31500.0,840.0
2028-06-27,21000.0,5226.55
2028-06-27,30000.0,2278.45
2028-06-27,31500.0,1784.8
2028-06-27,34500.0,1003.35
2028-12-26,24000.0,5850.3
2028-12-26,25500.0,5309.05
2028-12-26,30000.0,2340.0
2028-12-26,31500.0,2327.6
2029-06-26,31500.0,2878.65
2026-03-10,27600.0,9.6
2026-03-10,25900.0,167.9
2026-03-10,25150.0,905.8
2026-03-10,25000.0,712.5
2026-03-10,24700.0,1260.7
2026-03-10,24300.0,1613.4
2026-03-02,27550.0,6.15
2026-02-17,27500.0,1.9
2026-02-24,23300.0,2267.65
2026-02-24,24000.0,1538.35
2026-02-24,24400.0,1153.0
2026-02-24,24800.0,766.8
2026-02-24,24950.0,636.65
2026-02-24,25400.0,271.3
2026-02-24,25700.0,119.95
2026-02-24,27950.0,2.75
2026-03-02,23300.0,2291.9
2026-03-02,23350.0,2236.95
2026-03-02,23450.0,2126.35
2026-03-02,24450.0,1147.75
2026-03-02,25450.0,316.85
2026-03-02,27100.0,10.3
2026-03-02,27500.0,5.85
2026-02-24,23600.0,1931.8
2026-02-24,23800.0,1775.6
2026-02-24,25050.0,530.95
2026-02-24,25450.0,238.2
2026-02-24,25600.0,160.75
2030-12-31,34500.0,3406.35
2030-06-25,18000.0,12423.9
2029-12-24,25500.0,6500.6
2029-06-26,22500.0,7946.5
2029-06-26,21000.0,9799.75
2029-06-26,19500.0,10206.95
2027-12-28,25500.0,4013.5
2027-06-29,25500.0,3312.45
2026-12-29,34500.0,89.2
2026-12-29,19500.0,7586.85
2026-09-29,33000.0,25.0
2026-09-29,30000.0,87.5
2026-09-29,25500.0,1595.0
2026-09-29,22500.0,4506.85
2026-06-30,22500.0,3255.15
2026-06-30,19500.0,7018.7
2026-04-28,27300.0,70.7
2026-04-28,27100.0,92.0
2026-04-28,25650.0,608.45
