EXPIRY_DT,STRIKE_PR,CLOSE
2026-02-24,27750.0,1.25
2026-02-24,27500.0,1.3
2026-02-24,27400.0,1.35
2026-02-24,27300.0,1.4
2026-02-24,26950.0,2.55
2026-02-24,24850.0,900.0
2026-02-24,24150.0,1591.6
2026-02-24,23650.0,2075.3
2026-02-17,27100.0,0.1
2026-02-17,26350.0,0.1
2026-02-17,26300.0,0.05
2026-02-17,25800.0,0.35
2026-02-24,27900.0,1.2
2026-03-02,25150.0,684.1
2026-03-02,25700.0,259.45
2026-03-02,26750.0,10.6
2026-03-02,27450.0,3.2
2026-03-10,23800.0,2084.3
2026-03-10,24050.0,1845.8
2026-03-10,26100.0,140.05
2026-03-10,26550.0,203.25
2026-03-10,27100.0,9.8
2026-03-10,25150.0,751.5
2026-03-10,25000.0,870.8
2026-03-10,24700.0,1260.7
2026-03-10,24300.0,1613.4
2026-03-02,27550.0,2.85
2026-03-02,27500.0,3.2
2026-03-02,27100.0,5.2
2026-03-02,25450.0,431.6
2026-03-02,24450.0,1340.55
2026-03-02,23450.0,2323.1
2026-03-02,23350.0,2428.3
2026-03-02,23300.0,2477.2
2026-02-24,27950.0,1.2
2026-02-24,25700.0,177.85
2026-02-24,25400.0,394.9
2026-02-24,24950.0,808.35
2026-02-24,24800.0,954.25
2026-02-24,24400.0,1340.0
2026-02-24,24000.0,1744.9
2026-02-24,23300.0,2430.0
2026-02-17,27500.0,0.1
2026-02-17,25850.0,0.25
2026-02-17,25700.0,28.9
2026-02-17,24800.0,925.8
2026-02-17,24300.0,1427.25
2026-03-30,26650.0,92.8
2026-03-30,26700.0,83.2
2026-03-30,27900.0,10.45
2026-04-28,23900.0,2173.05
2026-04-28,23950.0,1960.9
2026-04-28,24700.0,1480.0
2026-04-28,25400.0,906.1
2026-04-28,26250.0,380.8
2026-04-28,27400.0,146.05
2026-04-28,27600.0,48.75
2026-06-30,25500.0,1221.95
2026-12-29,16000.0,6200.0
2026-12-29,25000.0,2564.05
2027-06-29,33000.0,1122.75
2027-12-28,21000.0,4902.4
2027-12-28,25000.0,4011.75
2028-06-27,18000.0,6809.35
2030-06-25,22500.0,9012.4
2030-06-25,30000.0,5580.35
2030-12-31,25500.0,7639.65
2026-02-17,23450.0,2154.5
2026-03-30,24350.0,1592.75
2026-03-30,25850.0,401.6
2026-03-30,25550.0,591.1
2026-03-30,25150.0,895.55
2026-03-30,24450.0,1500.9
2026-03-17,26500.0,73.7
2026-03-17,26000.0,234.2
2026-03-17,25850.0,585.45
2026-03-17,24950.0,1228.7
2026-03-17,23800.0,2289.7
2026-03-10,27600.0,4.4
2026-03-10,25900.0,223.95
2026-02-17,23550.0,2394.15
2026-02-17,23850.0,1664.5
2026-02-17,23900.0,1698.0
2026-02-17,24500.0,1229.2
2026-02-17,27250.0,0.1
2026-02-17,27650.0,0.05
2026-02-17,27700.0,0.05
2026-02-24,23200.0,2542.05
2026-02-24,23450.0,2281.65
2026-02-24,23700.0,2039.25
2026-02-24,24300.0,1443.35
2026-02-24,24650.0,1104.9
2026-02-24,25650.0,208.65
2026-02-24,26150.0,26.1
2026-02-24,26300.0,12.75
2026-02-24,27250.0,1.5
2026-02-24,27700.0,1.3
2026-02-24,27850.0,1.15
2026-02-24,28050.0,1.15
2026-03-02,23750.0,2026.2
2026-03-02,24200.0,1572.85
2026-03-02,24300.0,1489.05
2026-03-02,24600.0,1188.1
2026-03-02,25400.0,471.75
2026-03-02,25500.0,393.35
2026-03-02,26550.0,18.45
2026-03-02,26850.0,8.55
2026-03-02,27400.0,3.25
2026-03-10,24450.0,1477.95
2026-03-10,25200.0,701.15
2026-03-10,26050.0,159.05
2026-03-10,26200.0,106.75
2026-03-10,26600.0,34.95
2026-03-10,26650.0,178.35
2026-03-10,27050.0,98.3
2026-03-10,27650.0,35.45
2026-03-17,23750.0,2338.5
2026-03-17,24050.0,2047.6
2026-03-17,24200.0,1904.35
2026-03-17,24700.0,1444.15
2026-03-17,25200.0,1026.95
2026-03-17,25500.0,528.0
2026-03-17,25800.0,336.9
2026-03-17,27150.0,116.7
2026-03-17,27500.0,9.1
2026-03-30,19000.0,6790.0
2026-03-30,23300.0,2588.4
2026-03-30,23600.0,2304.25
2026-03-30,24200.0,1724.7
2026-03-30,25650.0,523.1
2026-03-30,25700.0,491.9
2026-03-30,27350.0,21.3
2026-04-28,23150.0,2684.75
2026-04-28,23750.0,2269.25
2026-04-28,24150.0,1753.35
2026-04-28,25200.0,1054.0
2026-04-28,25350.0,947.55
2026-06-30,21000.0,5162.5
2026-12-29,20000.0,6700.0
2026-12-29,23000.0,4136.0
2026-12-29,31000.0,130.05
2027-06-29,22500.0,5539.6
2027-06-29,31500.0,769.15
2028-06-27,28500.0,2990.0
2028-12-26,18000.0,9380.3
2028-12-26,19500.0,9716.4
2028-12-26,22500.0,7382.9
2030-12-31,18000.0,12674.15
2030-12-31,27000.0,6772.8
2026-02-17,24000.0,1719.9
2026-02-17,25450.0,278.2
2026-02-17,26000.0,0.1
2026-02-17,26200.0,0.1
2026-02-17,26850.0,0.05
2026-02-17,27550.0,0.05
2026-02-24,23750.0,1985.05
2026-02-24,24200.0,1544.9
2026-02-24,24450.0,1296.7
2026-02-24,25250.0,524.9
2026-02-24,25850.0,103.4
2026-02-24,26100.0,33.25
2026-02-24,26600.0,4.65
2026-03-02,23200.0,2572.8
2026-03-02,23900.0,1877.85
2026-03-02,24250.0,1532.15
2026-03-02,25900.0,154.2
2026-03-02,26800.0,9.3
2026-03-02,26900.0,7.75
2026-03-02,27200.0,4.65
2026-03-10,23700.0,2180.95
2026-03-10,23750.0,2132.55
2026-03-10,24800.0,1177.35
2026-03-10,25950.0,200.05
2026-03-10,26500.0,45.7
2026-03-10,27000.0,12.7
2026-03-10,27150.0,10.5
2026-03-17,24450.0,1670.25
2026-03-17,24750.0,1400.1
2026-03-17,25650.0,427.2
2026-03-17,26800.0,192.9
2026-03-30,21000.0,4858.65
2026-03-30,23200.0,2686.6
2026-03-30,23450.0,1865.75
2026-03-30,23850.0,1536.75
2026-03-30,24850.0,1137.6
2026-03-30,25050.0,960.9
2026-03-30,28100.0,8.8
2026-04-28,23800.0,2268.8
