EXPIRY_DT,STRIKE_PR,CLOSE
2026-05-05,25750.0,1.25
2026-05-05,25350.0,3.8
2030-12-31,34500.0,3406.35
2029-12-24,19500.0,10678.8
2029-06-26,19500.0,10206.95
2028-12-26,16500.0,12176.65
2028-06-27,31500.0,1784.8
2027-12-28,16500.0,11316.4
2027-03-30,30000.0,178.4
2027-03-30,21000.0,3217.45
2027-03-30,16500.0,6995.9
2027-03-30,15000.0,8379.85
2026-09-29,30000.0,21.35
2026-09-29,18000.0,7684.05
2026-06-30,26150.0,68.6
2026-06-30,24350.0,572.05
2026-06-30,23250.0,1459.35
2026-06-30,23150.0,1560.1
2026-06-30,21750.0,1465.8
2026-06-30,21700.0,1694.65
2026-06-30,19500.0,4644.0
2026-06-30,15000.0,5184.4
2026-06-30,12000.0,8690.0
2026-06-02,25750.0,224.65
2026-06-02,25400.0,320.5
2026-06-02,24400.0,764.45
2026-06-02,23750.0,1194.95
2026-06-02,23300.0,1548.15
2026-06-02,23200.0,1632.1
2026-06-02,22950.0,1848.85
2026-05-26,25800.0,19.55
2026-05-26,25650.0,27.85
2026-05-26,25300.0,58.55
2026-05-26,24900.0,131.9
2026-05-26,24100.0,446.4
2026-05-26,23950.0,529.65
2026-05-26,23650.0,720.0
2026-05-26,22750.0,1513.0
2026-05-26,22450.0,1730.0
2026-05-26,21550.0,2251.45
2026-05-26,21250.0,1977.6
2026-05-26,21150.0,2008.1
2026-05-26,20950.0,2545.8
2026-05-26,20300.0,3841.25
2026-05-19,26000.0,7.6
2026-05-19,25100.0,59.05
2026-05-19,24550.0,188.7
2026-05-19,23800.0,550.0
2026-05-19,23600.0,680.4
2026-05-19,22950.0,1171.55
2026-05-12,26200.0,2.35
2026-05-12,26050.0,2.7
2026-05-12,26000.0,3.15
2026-05-12,25700.0,6.15
2026-05-12,25150.0,25.5
2026-05-12,24750.0,75.15
2026-05-12,24200.0,240.3
2026-05-12,23600.0,581.85
2026-05-12,23550.0,743.95
2026-05-12,23050.0,1008.35
2026-05-12,22650.0,841.6
2026-05-12,21950.0,1385.3
2026-05-05,26500.0,0.7
2026-05-05,25700.0,1.45
2026-05-05,25250.0,4.8
2026-05-05,23350.0,683.7
2026-05-05,22550.0,1579.1
2026-05-05,22300.0,1840.0
2026-05-05,21600.0,1555.7
2026-05-05,21550.0,1599.75
2026-05-05,21450.0,1688.9
2026-05-05,21400.0,2578.7
2026-05-05,21150.0,1964.3
2026-04-28,26950.0,0.1
2026-04-28,26600.0,0.1
2026-04-28,26000.0,0.1
2026-04-28,25950.0,0.1
2026-04-28,25200.0,0.05
2026-04-28,24650.0,0.1
2026-04-28,24350.0,0.1
2026-04-28,22950.0,1057.55
2026-04-28,22600.0,1390.15
2026-04-28,22500.0,1493.8
2026-04-28,22400.0,1582.25
2026-04-28,21850.0,2152.85
2026-04-28,20850.0,2136.2
2026-04-28,20600.0,2033.15
2026-04-28,20400.0,3781.95
2026-04-28,20200.0,3948.65
2026-04-28,20300.0,2854.0
2026-04-28,20450.0,3589.85
2026-04-28,22550.0,1433.0
2026-04-28,22900.0,1086.5
2026-04-28,23200.0,788.1
2026-04-28,23350.0,637.4
2026-04-28,23600.0,392.1
2026-04-28,24300.0,0.15
2026-04-28,24850.0,0.1
